"S02","SHY(a10,USA)",-0.00299324479525679
"S02","SHY(a11,USA)",-0.00868903420535764
"S02","SHY(a12,USA)",-0.000411950058096067
"S02","SHY(a01,VNM)",-0.167256034689042
"S02","SHY(a02,VNM)",-0.00229787969002037
"S02","SHY(a03,VNM)",-1.73262694593645
"S02","SHY(a04,VNM)",-0.00181475621844778
"S02","SHY(a05,VNM)",-0.000578929771720625
"S02","SHY(a06,VNM)",-0.00224849603882162
"S02","SHY(a07,VNM)",-0.0172514885987961
"S02","SHY(a08,VNM)",-0.00856106078228921
"S02","SHY(a09,VNM)",-0.00888380985643649
"S02","SHY(a10,VNM)",-0.00700849643772149
"S02","SHY(a11,VNM)",-0.123065092915839
"S02","SHY(a12,VNM)",-0.00172338589843646
"S03","SHY(a01,ADV)",-0.163045005384806
"S03","SHY(a02,ADV)",-0.253794386238196
"S03","SHY(a03,ADV)",-0.422936210553933
"S03","SHY(a04,ADV)",-0.00111031725914408
"S03","SHY(a05,ADV)",-0.00155016443063453
"S03","SHY(a06,ADV)",-0.00203081542426338
"S03","SHY(a07,ADV)",-0.00938229612863601
"S03","SHY(a08,ADV)",-0.0055003001352615
"S03","SHY(a09,ADV)",-0.00482581099626622
"S03","SHY(a10,ADV)",-0.0107698795058052
"S03","SHY(a11,ADV)",-0.0182472963454818
"S03","SHY(a12,ADV)",-0.00518119034350325
"S03","SHY(a01,AFR)",-0.0277721692475124
"S03","SHY(a02,AFR)",-0.0300020891123476
"S03","SHY(a03,AFR)",-1.58393638635922
"S03","SHY(a04,AFR)",-0.031430438620707
"S03","SHY(a05,AFR)",-0.0456351350188097
"S03","SHY(a06,AFR)",-0.00962532401279492
"S03","SHY(a07,AFR)",-0.0116731713487417
"S03","SHY(a08,AFR)",-0.00432627026050091
"S03","SHY(a09,AFR)",-0.0184852571925801
"S03","SHY(a10,AFR)",-0.0138645472201062
"S03","SHY(a11,AFR)",-0.0352309665745752
